Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Togo,2.77 ,1.74 , 3.29,,3.10 ,1.94 , 3.69,,3.49 ,2.18 , 4.17,,3.93 ,2.43 , 4.66,,4.38 ,2.71 , 5.24,,4.64 ,2.92 , 5.51,,4.82 ,3.04 , 5.72,,4.82 ,3.08 , 5.70,,4.37 ,2.79 , 5.18,,3.91 ,2.50 , 4.63,,3.47 ,2.25 , 4.08,,3.02 ,1.94 , 3.57,,2.67 ,1.75 , 3.14,,2.40 ,1.56 , 2.83,,2.26 ,1.48 , 2.67,,2.15 ,1.43 , 2.51,,1.97 ,1.30 , 2.32,,1.90 ,1.27 , 2.25,,1.83 ,1.20 , 2.15,,1.71 ,1.14 , 2.02,,1.53 ,1.02 , 1.83,,1.36 ,0.90 , 1.60,,1.23 ,0.83 , 1.45,,1.12 ,0.75 , 1.33,,1.06 ,0.71 , 1.27,,1.02 ,0.68 , 1.22,,0.94 ,0.62 , 1.12,,0.84 ,0.55 , 1.00,,0.73 ,0.48 , 0.87,,0.66 ,0.43 , 0.78,,0.55 ,0.36 , 0.66,
Trinidad and Tobago,0.24 ,0.17 , 0.36,"Children estimates were not available at the time of publication.",0.29 ,0.21 , 0.41,"Children estimates were not available at the time of publication.",0.34 ,0.25 , 0.46,"Children estimates were not available at the time of publication.",0.40 ,0.30 , 0.51,"Children estimates were not available at the time of publication.",0.45 ,0.35 , 0.56,"Children estimates were not available at the time of publication.",0.50 ,0.41 , 0.61,"Children estimates were not available at the time of publication.",0.55 ,0.46 , 0.65,"Children estimates were not available at the time of publication.",0.59 ,0.50 , 0.69,"Children estimates were not available at the time of publication.",0.63 ,0.53 , 0.73,"Children estimates were not available at the time of publication.",0.66 ,0.56 , 0.76,"Children estimates were not available at the time of publication.",0.67 ,0.57 , 0.78,"Children estimates were not available at the time of publication.",0.68 ,0.57 , 0.78,"Children estimates were not available at the time of publication.",0.67 ,0.56 , 0.78,"Children estimates were not available at the time of publication.",0.64 ,0.54 , 0.74,"Children estimates were not available at the time of publication.",0.60 ,0.50 , 0.70,"Children estimates were not available at the time of publication.",0.55 ,0.46 , 0.65,"Children estimates were not available at the time of publication.",0.50 ,0.41 , 0.59,"Children estimates were not available at the time of publication.",0.44 ,0.35 , 0.53,"Children estimates were not available at the time of publication.",0.38 ,0.30 , 0.46,"Children estimates were not available at the time of publication.",0.32 ,0.25 , 0.40,"Children estimates were not available at the time of publication.",0.26 ,0.19 , 0.33,"Children estimates were not available at the time of publication.",0.20 ,0.14 , 0.28,"Children estimates were not available at the time of publication.",0.17 ,0.11 , 0.23,"Children estimates were not available at the time of publication.",0.13 ,0.08 , 0.20,"Children estimates were not available at the time of publication.",0.11 ,0.06 , 0.17,"Children estimates were not available at the time of publication.",0.09 ,0.05 , 0.15,"Children estimates were not available at the time of publication.",0.08 ,0.04 , 0.13,"Children estimates were not available at the time of publication.",0.07 ,0.03 , 0.12,"Children estimates were not available at the time of publication.",0.06 ,0.03 , 0.11,"Children estimates were not available at the time of publication.",0.06 ,0.02 , 0.10,"Children estimates were not available at the time of publication.",0.06 ,0.02 , 0.10,"Children estimates were not available at the time of publication."
Tunisia,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.01,,0.01 ,0.01 , 0.02,,0.01 ,0.01 , 0.02,,0.02 ,0.01 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.01 , 0.03,,0.02 ,0.01 , 0.03,,0.01 ,0.01 , 0.02,,0.01 ,0.01 , 0.02,,0.01 ,0.01 , 0.02,,0.02 ,0.01 , 0.02,,0.02 ,0.01 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,
Turkey,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Turkmenistan,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Uganda,10.97 ,6.69 , 14.37,,9.79 ,6.06 , 12.63,,9.17 ,5.66 , 11.63,,8.70 ,5.52 , 10.91,,8.42 ,5.19 , 10.54,,8.09 ,5.03 , 10.04,,7.74 ,4.76 , 9.64,,7.42 ,4.59 , 9.14,,7.20 ,4.44 , 8.90,,7.00 ,4.34 , 8.62,,6.78 ,4.16 , 8.40,,6.61 ,4.01 , 8.14,,6.38 ,3.88 , 7.86,,6.22 ,3.83 , 7.69,,5.95 ,3.62 , 7.37,,5.84 ,3.68 , 7.25,,5.66 ,3.52 , 7.04,,5.69 ,3.50 , 7.04,,5.71 ,3.51 , 7.24,,5.50 ,3.44 , 6.94,,5.21 ,3.33 , 6.48,,4.96 ,3.22 , 6.19,,4.71 ,3.09 , 5.94,,4.28 ,2.78 , 5.39,,3.81 ,2.45 , 4.77,,3.39 ,2.18 , 4.25,,3.14 ,2.01 , 3.96,,2.80 ,1.81 , 3.60,,2.37 ,1.53 , 3.15,,2.15 ,1.38 , 2.92,,1.63 ,1.06 , 2.24,
Ukraine,0.04 ,0.02 , 0.08,,0.09 ,0.04 , 0.17,,0.19 ,0.08 , 0.35,,0.37 ,0.18 , 0.63,,0.65 ,0.38 , 1.07,,1.02 ,0.66 , 1.56,,1.44 ,1.03 , 1.98,,1.60 ,1.23 , 2.03,,1.73 ,1.39 , 2.12,,1.71 ,1.39 , 2.14,,1.61 ,1.30 , 2.03,,1.42 ,1.13 , 1.81,,1.22 ,0.97 , 1.57,,1.03 ,0.81 , 1.36,,0.90 ,0.69 , 1.22,,0.73 ,0.55 , 1.00,,0.63 ,0.47 , 0.88,,0.56 ,0.40 , 0.79,,0.50 ,0.36 , 0.71,,0.46 ,0.34 , 0.65,,0.44 ,0.31 , 0.59,,0.41 ,0.30 , 0.55,,0.40 ,0.29 , 0.53,,0.37 ,0.27 , 0.49,,0.36 ,0.27 , 0.49,,0.33 ,0.24 , 0.45,,0.31 ,0.23 , 0.44,,0.30 ,0.22 , 0.44,,0.25 ,0.18 , 0.37,,0.24 ,0.17 , 0.36,,0.23 ,0.16 , 0.35,
United Arab Emirates,<0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.04,,0.01 ,<0.01 , 0.03,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.02,,0.02 ,<0.01 , 0.02,,0.02 ,0.01 , 0.02,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.03 ,0.02 , 0.03,,0.03 ,0.03 , 0.04,,0.04 ,0.03 , 0.04,,0.04 ,0.03 , 0.05,,0.05 ,0.04 , 0.06,,0.05 ,0.04 , 0.06,,0.06 ,0.05 , 0.07,,0.06 ,0.05 , 0.08,,0.07 ,0.06 , 0.09,,0.08 ,0.06 , 0.10,
United Kingdom,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
United Republic of Tanzania,7.44 ,4.04 , 9.83,,7.78 ,4.12 , 10.12,,7.98 ,4.32 , 10.29,,7.94 ,4.41 , 10.09,,7.76 ,4.33 , 9.86,,7.40 ,4.18 , 9.36,,6.97 ,4.01 , 8.79,,6.58 ,3.78 , 8.31,,6.23 ,3.63 , 7.83,,5.83 ,3.38 , 7.32,,5.56 ,3.24 , 6.94,,5.23 ,3.09 , 6.54,,4.97 ,2.95 , 6.23,,4.69 ,2.76 , 5.80,,4.49 ,2.65 , 5.59,,4.32 ,2.56 , 5.35,,4.14 ,2.46 , 5.18,,3.96 ,2.37 , 5.01,,3.76 ,2.26 , 4.76,,3.72 ,2.23 , 4.77,,3.64 ,2.15 , 4.62,,3.61 ,2.16 , 4.56,,3.59 ,2.18 , 4.52,,3.34 ,2.07 , 4.21,,3.20 ,1.94 , 4.02,,3.00 ,1.82 , 3.82,,2.86 ,1.76 , 3.63,,2.69 ,1.66 , 3.38,,2.48 ,1.50 , 3.17,,2.20 ,1.39 , 2.82,,1.86 ,1.16 , 2.42,
United States,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",0.23 ,0.16 , 0.30,"Children estimates were not available at the time of publication.",0.22 ,0.15 , 0.28,"Children estimates were not available at the time of publication.",0.20 ,0.14 , 0.26,"Children estimates were not available at the time of publication.",0.19 ,0.13 , 0.25,"Children estimates were not available at the time of publication.",0.18 ,0.12 , 0.24,"Children estimates were not available at the time of publication.",0.17 ,0.12 , 0.22,"Children estimates were not available at the time of publication.",0.16 ,0.11 , 0.21,"Children estimates were not available at the time of publication.",0.16 ,0.11 , 0.20,"Children estimates were not available at the time of publication.",0.15 ,0.10 , 0.20,"Children estimates were not available at the time of publication.",0.15 ,0.10 , 0.19,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Uruguay,0.06 ,0.02 , 0.42,,0.09 ,0.03 , 0.63,,0.11 ,0.04 , 0.62,,0.11 ,0.04 , 0.44,,0.12 ,0.05 , 0.50,,0.12 ,0.06 , 0.39,,0.13 ,0.08 , 0.30,,0.13 ,0.09 , 0.30,,0.14 ,0.09 , 0.34,,0.14 ,0.10 , 0.33,,0.15 ,0.11 , 0.27,,0.15 ,0.11 , 0.26,,0.16 ,0.12 , 0.26,,0.16 ,0.12 , 0.25,,0.12 ,0.09 , 0.17,,0.12 ,0.10 , 0.17,,0.13 ,0.10 , 0.18,,0.13 ,0.10 , 0.18,,0.13 ,0.10 , 0.18,,0.14 ,0.11 , 0.19,,0.15 ,0.12 , 0.20,,0.15 ,0.12 , 0.20,,0.15 ,0.12 , 0.20,,0.15 ,0.12 , 0.21,,0.14 ,0.11 , 0.20,,0.15 ,0.11 , 0.19,,0.15 ,0.11 , 0.20,,0.15 ,0.12 , 0.21,,0.16 ,0.12 , 0.22,,0.16 ,0.12 , 0.22,,0.16 ,0.12 , 0.22,
Uzbekistan,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.06,,0.02 ,<0.01 , 0.08,,0.02 ,<0.01 , 0.08,,0.01 ,<0.01 , 0.08,,<0.01 ,<0.01 , 0.07,,<0.01 ,<0.01 , 0.04,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.09,,0.05 ,<0.01 , 0.10,,0.07 ,0.02 , 0.11,,0.10 ,0.05 , 0.13,,0.12 ,0.08 , 0.15,,0.14 ,0.11 , 0.16,,0.15 ,0.13 , 0.17,,0.16 ,0.13 , 0.18,,0.16 ,0.14 , 0.19,,0.17 ,0.14 , 0.20,,0.17 ,0.14 , 0.20,,0.17 ,0.14 , 0.20,,0.16 ,0.13 , 0.20,,0.15 ,0.13 , 0.20,,0.14 ,0.12 , 0.19,,0.13 ,0.10 , 0.18,,0.12 ,0.09 , 0.17,,0.10 ,0.08 , 0.15,,0.09 ,0.06 , 0.13,
Venezuela (Bolivarian Republic of),0.08 ,0.06 , 0.10,,0.09 ,0.07 , 0.11,,0.11 ,0.09 , 0.14,,0.15 ,0.12 , 0.18,,0.21 ,0.17 , 0.25,,0.30 ,0.24 , 0.37,,0.42 ,0.33 , 0.54,,0.59 ,0.47 , 0.74,,0.76 ,0.63 , 0.90,,0.89 ,0.75 , 1.00,,0.96 ,0.82 , 1.08,,0.98 ,0.84 , 1.10,,0.94 ,0.78 , 1.07,,0.85 ,0.68 , 0.98,,0.72 ,0.60 , 0.87,,0.63 ,0.53 , 0.75,,0.56 ,0.48 , 0.65,,0.51 ,0.44 , 0.60,,0.48 ,0.40 , 0.58,,0.47 ,0.37 , 0.56,,0.45 ,0.35 , 0.55,,0.43 ,0.33 , 0.54,,0.41 ,0.31 , 0.52,,0.38 ,0.28 , 0.49,,0.35 ,0.26 , 0.45,,0.32 ,0.23 , 0.41,,0.29 ,0.20 , 0.38,,0.26 ,0.17 , 0.35,,0.22 ,0.14 , 0.32,,0.19 ,0.10 , 0.29,,0.15 ,0.06 , 0.27,
Viet Nam,0.02 ,0.01 , 0.02,,0.04 ,0.03 , 0.05,,0.08 ,0.05 , 0.10,,0.14 ,0.09 , 0.17,,0.20 ,0.14 , 0.25,,0.25 ,0.17 , 0.31,,0.27 ,0.19 , 0.33,,0.27 ,0.20 , 0.34,,0.28 ,0.21 , 0.34,,0.28 ,0.21 , 0.35,,0.28 ,0.22 , 0.35,,0.28 ,0.22 , 0.35,,0.28 ,0.22 , 0.35,,0.28 ,0.22 , 0.34,,0.27 ,0.21 , 0.33,,0.26 ,0.19 , 0.31,,0.24 ,0.18 , 0.29,,0.22 ,0.17 , 0.26,,0.20 ,0.16 , 0.24,,0.19 ,0.14 , 0.23,,0.18 ,0.13 , 0.21,,0.17 ,0.12 , 0.20,,0.15 ,0.12 , 0.18,,0.14 ,0.11 , 0.17,,0.14 ,0.10 , 0.16,,0.13 ,0.09 , 0.15,,0.11 ,0.08 , 0.13,,0.10 ,0.07 , 0.11,,0.09 ,0.06 , 0.10,,0.08 ,0.06 , 0.09,,0.07 ,0.05 , 0.08,
Yemen,0.01 ,0.01 , 0.01,,0.01 ,0.01 , 0.01,,0.01 ,0.01 , 0.01,,0.01 ,0.01 , 0.01,,0.01 ,0.01 , 0.01,,0.01 ,0.01 , 0.02,,0.01 ,0.01 , 0.02,,0.02 ,0.01 , 0.02,,0.02 ,0.01 , 0.02,,0.02 ,0.01 , 0.02,,0.02 ,0.01 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.02 , 0.02,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.03 ,0.02 , 0.03,,0.03 ,0.02 , 0.03,,0.03 ,0.02 , 0.03,,0.03 ,0.02 , 0.03,
