Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Togo,1.03 ,0.43 , 1.98,,1.14 ,0.49 , 2.24,,1.28 ,0.55 , 2.49,,1.43 ,0.62 , 2.79,,1.59 ,0.67 , 3.12,,1.67 ,0.70 , 3.27,,1.73 ,0.74 , 3.41,,1.73 ,0.73 , 3.41,,1.57 ,0.67 , 3.11,,1.41 ,0.58 , 2.80,,1.25 ,0.52 , 2.50,,1.09 ,0.46 , 2.20,,0.97 ,0.40 , 1.96,,0.87 ,0.35 , 1.75,,0.82 ,0.33 , 1.64,,0.78 ,0.32 , 1.56,,0.71 ,0.29 , 1.43,,0.69 ,0.27 , 1.37,,0.66 ,0.26 , 1.32,,0.62 ,0.25 , 1.24,,0.55 ,0.22 , 1.10,,0.48 ,0.19 , 0.96,,0.43 ,0.17 , 0.87,,0.39 ,0.16 , 0.80,,0.37 ,0.15 , 0.75,,0.35 ,0.14 , 0.71,,0.33 ,0.13 , 0.66,,0.29 ,0.12 , 0.59,,0.25 ,0.10 , 0.51,,0.22 ,0.09 , 0.46,,0.18 ,0.08 , 0.38,
Trinidad and Tobago,0.09 ,0.03 , 0.16,"Children estimates were not available at the time of publication.",0.11 ,0.04 , 0.19,"Children estimates were not available at the time of publication.",0.13 ,0.04 , 0.23,"Children estimates were not available at the time of publication.",0.15 ,0.05 , 0.27,"Children estimates were not available at the time of publication.",0.17 ,0.06 , 0.31,"Children estimates were not available at the time of publication.",0.19 ,0.07 , 0.35,"Children estimates were not available at the time of publication.",0.21 ,0.08 , 0.39,"Children estimates were not available at the time of publication.",0.23 ,0.09 , 0.43,"Children estimates were not available at the time of publication.",0.24 ,0.10 , 0.45,"Children estimates were not available at the time of publication.",0.25 ,0.10 , 0.48,"Children estimates were not available at the time of publication.",0.26 ,0.11 , 0.49,"Children estimates were not available at the time of publication.",0.26 ,0.11 , 0.49,"Children estimates were not available at the time of publication.",0.26 ,0.10 , 0.48,"Children estimates were not available at the time of publication.",0.24 ,0.10 , 0.45,"Children estimates were not available at the time of publication.",0.23 ,0.09 , 0.41,"Children estimates were not available at the time of publication.",0.21 ,0.08 , 0.37,"Children estimates were not available at the time of publication.",0.18 ,0.07 , 0.32,"Children estimates were not available at the time of publication.",0.16 ,0.06 , 0.28,"Children estimates were not available at the time of publication.",0.14 ,0.05 , 0.24,"Children estimates were not available at the time of publication.",0.12 ,0.05 , 0.20,"Children estimates were not available at the time of publication.",0.10 ,0.04 , 0.17,"Children estimates were not available at the time of publication.",0.08 ,0.03 , 0.14,"Children estimates were not available at the time of publication.",0.06 ,0.03 , 0.12,"Children estimates were not available at the time of publication.",0.05 ,0.02 , 0.09,"Children estimates were not available at the time of publication.",0.04 ,0.01 , 0.08,"Children estimates were not available at the time of publication.",0.03 ,0.01 , 0.07,"Children estimates were not available at the time of publication.",0.03 ,0.01 , 0.06,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.05,"Children estimates were not available at the time of publication."
Tunisia,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,
Turkey,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Turkmenistan,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Uganda,3.93 ,1.74 , 8.25,,3.52 ,1.59 , 7.51,,3.30 ,1.51 , 7.04,,3.12 ,1.46 , 6.72,,3.01 ,1.42 , 6.24,,2.88 ,1.37 , 5.97,,2.77 ,1.31 , 5.65,,2.65 ,1.26 , 5.43,,2.57 ,1.22 , 5.16,,2.51 ,1.17 , 4.98,,2.43 ,1.14 , 4.87,,2.38 ,1.11 , 4.71,,2.31 ,1.05 , 4.62,,2.26 ,1.02 , 4.40,,2.17 ,0.97 , 4.31,,2.13 ,0.93 , 4.37,,2.07 ,0.90 , 4.24,,2.09 ,0.90 , 4.35,,2.10 ,0.90 , 4.42,,2.02 ,0.87 , 4.31,,1.92 ,0.83 , 4.09,,1.82 ,0.79 , 3.84,,1.72 ,0.75 , 3.51,,1.56 ,0.69 , 3.17,,1.38 ,0.59 , 2.84,,1.22 ,0.52 , 2.57,,1.14 ,0.49 , 2.47,,1.01 ,0.43 , 2.24,,0.85 ,0.36 , 1.83,,0.76 ,0.32 , 1.68,,0.57 ,0.24 , 1.31,
Ukraine,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.05,,0.03 ,0.01 , 0.07,,0.04 ,0.02 , 0.11,,0.05 ,0.03 , 0.13,,0.06 ,0.04 , 0.15,,0.07 ,0.05 , 0.17,,0.07 ,0.05 , 0.17,,0.07 ,0.05 , 0.16,,0.06 ,0.04 , 0.15,,0.06 ,0.04 , 0.14,,0.06 ,0.03 , 0.13,,0.05 ,0.03 , 0.11,,0.05 ,0.02 , 0.10,,0.04 ,0.02 , 0.10,,0.04 ,0.02 , 0.09,,0.04 ,0.02 , 0.09,,0.04 ,0.02 , 0.10,,0.04 ,0.02 , 0.10,,0.04 ,0.03 , 0.11,,0.05 ,0.03 , 0.11,,0.05 ,0.03 , 0.11,,0.05 ,0.03 , 0.12,,0.05 ,0.03 , 0.12,,0.05 ,0.03 , 0.12,,0.04 ,0.02 , 0.12,,0.04 ,0.02 , 0.11,,0.04 ,0.02 , 0.10,
United Arab Emirates,<0.01,,,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.04,,0.01 ,<0.01 , 0.03,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.04,,0.03 ,0.02 , 0.05,,0.03 ,0.02 , 0.05,,0.04 ,0.02 , 0.06,
United Kingdom,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
United Republic of Tanzania,5.24 ,2.99 , 9.64,,5.49 ,3.11 , 10.45,,5.60 ,3.24 , 10.68,,5.54 ,3.22 , 10.67,,5.39 ,3.13 , 10.32,,5.12 ,2.94 , 9.61,,4.83 ,2.80 , 9.16,,4.56 ,2.64 , 8.55,,4.32 ,2.52 , 8.50,,4.04 ,2.33 , 7.70,,3.84 ,2.25 , 7.33,,3.61 ,2.08 , 6.77,,3.43 ,2.01 , 6.37,,3.23 ,1.88 , 6.10,,3.09 ,1.83 , 5.92,,2.98 ,1.75 , 5.56,,2.85 ,1.67 , 5.36,,2.73 ,1.57 , 5.02,,2.59 ,1.51 , 5.01,,2.57 ,1.47 , 4.92,,2.52 ,1.46 , 4.82,,2.48 ,1.44 , 4.81,,2.45 ,1.41 , 4.63,,2.27 ,1.31 , 4.21,,2.16 ,1.24 , 4.10,,2.02 ,1.14 , 3.79,,1.92 ,1.08 , 3.60,,1.79 ,1.01 , 3.28,,1.64 ,0.93 , 3.07,,1.44 ,0.82 , 2.68,,1.21 ,0.69 , 2.27,
United States,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",0.06 ,0.01 , 0.09,"Children estimates were not available at the time of publication.",0.06 ,0.01 , 0.08,"Children estimates were not available at the time of publication.",0.06 ,0.01 , 0.08,"Children estimates were not available at the time of publication.",0.05 ,0.01 , 0.08,"Children estimates were not available at the time of publication.",0.06 ,0.01 , 0.08,"Children estimates were not available at the time of publication.",0.06 ,0.01 , 0.08,"Children estimates were not available at the time of publication.",0.05 ,0.01 , 0.08,"Children estimates were not available at the time of publication.",0.05 ,0.01 , 0.08,"Children estimates were not available at the time of publication.",0.05 ,0.01 , 0.08,"Children estimates were not available at the time of publication.",0.05 ,<0.01 , 0.07,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Uruguay,0.02 ,<0.01 , 0.16,,0.03 ,<0.01 , 0.23,,0.03 ,<0.01 , 0.22,,0.04 ,<0.01 , 0.16,,0.04 ,<0.01 , 0.15,,0.04 ,<0.01 , 0.12,,0.04 ,0.01 , 0.12,,0.04 ,0.01 , 0.10,,0.04 ,0.01 , 0.11,,0.04 ,0.01 , 0.11,,0.04 ,0.01 , 0.10,,0.04 ,0.01 , 0.10,,0.05 ,0.02 , 0.09,,0.05 ,0.02 , 0.09,,0.04 ,0.01 , 0.07,,0.04 ,0.01 , 0.07,,0.04 ,0.01 , 0.07,,0.04 ,0.01 , 0.07,,0.04 ,0.01 , 0.07,,0.04 ,0.01 , 0.08,,0.05 ,0.02 , 0.09,,0.05 ,0.02 , 0.09,,0.05 ,0.02 , 0.09,,0.05 ,0.02 , 0.09,,0.04 ,0.01 , 0.08,,0.04 ,0.01 , 0.08,,0.04 ,0.01 , 0.09,,0.05 ,0.01 , 0.09,,0.05 ,0.01 , 0.09,,0.05 ,0.01 , 0.09,,0.05 ,0.01 , 0.09,
Uzbekistan,<0.01,,,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.03,,<0.01 ,<0.01 , 0.03,,<0.01 ,<0.01 , 0.03,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.01,,<0.01,,,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.04,,0.03 ,<0.01 , 0.05,,0.04 ,0.02 , 0.06,,0.04 ,0.03 , 0.07,,0.05 ,0.04 , 0.08,,0.06 ,0.04 , 0.08,,0.06 ,0.04 , 0.08,,0.06 ,0.04 , 0.09,,0.07 ,0.04 , 0.09,,0.07 ,0.04 , 0.09,,0.06 ,0.04 , 0.09,,0.06 ,0.03 , 0.09,,0.06 ,0.03 , 0.09,,0.06 ,0.03 , 0.08,,0.05 ,0.03 , 0.08,,0.04 ,0.02 , 0.08,,0.04 ,0.02 , 0.07,,0.03 ,0.02 , 0.06,
Venezuela (Bolivarian Republic of),<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.02 ,<0.01 , 0.03,,0.03 ,<0.01 , 0.05,,0.04 ,0.01 , 0.07,,0.05 ,0.02 , 0.09,,0.06 ,0.02 , 0.10,,0.06 ,0.02 , 0.12,,0.06 ,0.02 , 0.12,,0.06 ,0.02 , 0.11,,0.05 ,0.02 , 0.10,,0.05 ,0.02 , 0.08,,0.04 ,0.01 , 0.07,,0.04 ,0.01 , 0.07,,0.03 ,0.01 , 0.06,,0.03 ,0.01 , 0.06,,0.03 ,0.01 , 0.06,,0.03 ,0.01 , 0.05,,0.03 ,0.01 , 0.05,,0.03 ,<0.01 , 0.05,,0.02 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,
Viet Nam,<0.01 ,<0.01 , <0.01,,0.01 ,<0.01 , 0.02,,0.02 ,<0.01 , 0.04,,0.04 ,<0.01 , 0.06,,0.06 ,0.01 , 0.09,,0.07 ,0.01 , 0.11,,0.08 ,0.02 , 0.12,,0.08 ,0.02 , 0.12,,0.08 ,0.02 , 0.12,,0.08 ,0.02 , 0.12,,0.08 ,0.02 , 0.12,,0.09 ,0.03 , 0.13,,0.09 ,0.03 , 0.13,,0.09 ,0.03 , 0.13,,0.09 ,0.03 , 0.13,,0.09 ,0.03 , 0.12,,0.08 ,0.03 , 0.12,,0.08 ,0.03 , 0.12,,0.07 ,0.03 , 0.11,,0.07 ,0.02 , 0.10,,0.06 ,0.02 , 0.10,,0.06 ,0.02 , 0.09,,0.06 ,0.02 , 0.08,,0.05 ,0.02 , 0.07,,0.05 ,0.01 , 0.07,,0.04 ,0.01 , 0.06,,0.04 ,0.01 , 0.06,,0.03 ,0.01 , 0.05,,0.03 ,<0.01 , 0.04,,0.03 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.03,
Yemen,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,
Zambia,8.64 ,4.33 , 17.57,,8.98 ,4.47 , 19.04,,8.89 ,4.32 , 18.41,,8.72 ,4.17 , 17.47,,8.15 ,3.96 , 16.16,,7.65 ,3.73 , 14.92,,7.03 ,3.48 , 13.46,,6.60 ,3.28 , 13.03,,6.22 ,3.15 , 11.83,,5.86 ,2.94 , 11.07,,5.51 ,2.81 , 10.44,,5.20 ,2.64 , 9.63,,4.98 ,2.53 , 9.07,,4.77 ,2.43 , 8.54,,4.53 ,2.26 , 8.19,,4.36 ,2.17 , 7.74,,4.14 ,2.05 , 7.34,,3.98 ,1.96 , 6.93,,3.73 ,1.82 , 6.64,,3.60 ,1.72 , 6.39,,3.50 ,1.68 , 6.26,,3.41 ,1.63 , 6.18,,3.33 ,1.58 , 5.99,,3.27 ,1.54 , 5.90,,3.16 ,1.47 , 5.75,,3.03 ,1.43 , 5.52,,2.91 ,1.37 , 5.38,,2.93 ,1.34 , 5.38,,2.93 ,1.34 , 5.49,,2.66 ,1.20 , 5.10,,2.40 ,1.06 , 4.66,
